 IBDRY ENLAY HSEA DEO TSCDF WFC PEP NVS DTE.DE GPDNF BP RBS PG JNJ GE C VZ NTT EOAN.DE OR.PA GBPEUR USDEUR CHFEUR EURJPY 
26-5-2009 30.72 6.1 23.49 53.96 6.76 24.92 51.3 40.185 8.44 71.75 48.005 12.805 53.385 54.77 13.23 3.75 29.185 21.06 25.13 60.75 1.10459 0.678056 0.661252 134.268 
22-5-2009 30.025 6.07 23.59 54.055 6.63 24.755 51.575 40.2 8.37 74.9 47.65 13.1 53.35 55.035 13.21 3.73 28.975 20.725 24.77 58.03 1.10705 0.676798 0.660488 134.805 
21-5-2009 29.825 5.93 23.23 53.79 6.76 24.355 51.43 39.905 8.295 74.9 47.16 12.775 52.995 55.015 13.29 3.67 29.22 20.475 24.905 56.615 1.10439 0.679157 0.659952 134.928 
20-5-2009 29.28 5.935 23.22 54.155 6.59 25.215 52.02 40.4 8.295 74.9 48.055 13.235 54.165 56.14 14.06 3.835 29.965 20.855 24.535 56.035 1.1048 0.680827 0.659894 134.653 
19-5-2009 30.03 5.825 23.22 53.83 6.705 26.24 51.6 39.81 8.255 74.9 47.255 13.395 52.89 55.955 13.725 3.765 29.7 20.645 24.11 56.15 1.11143 0.6795 0.659665 134.236 
18-5-2009 30.14 5.74 22.735 53.46 6.83 26.11 50.79 39.42 8.185 74.9 46.92 12.795 51.765 55.67 13.29 3.65 29.825 20.725 24.39 56.23 1.12111 0.679676 0.65878 133.824 
15-5-2009 30.77 5.63 22.575 52.55 6.64 25.35 50.425 39.44 8.105 74.9 45.775 12.155 50.9 55.075 12.98 3.555 29.78 20.67 24.205 55.78 1.12594 0.68202 0.659326 133.254 
14-5-2009 31.65 5.76 22.44 52.375 5.49 24.78 50.335 40.13 8.06 74.9 45.935 12.255 51.195 55.08 12.84 3.49 29.975 20.685 23.75 55.195 1.13401 0.684867 0.660471 132.815 
13-5-2009 31.655 5.69 22.295 52.71 6.68 24.75 49.51 39.985 8.005 74.9 46.42 11.885 50.66 54.975 13 3.525 30.25 20.13 22.97 55.14 1.14043 0.68639 0.661027 132.155 
12-5-2009 31.515 5.85 22.725 52.825 6.66 25.69 49.31 38.805 8.005 74.2 47.585 13.385 50.675 54.535 13.785 3.825 30.25 19.05 23.02 54.505 1.14142 0.68639 0.660552 132.863 
11-5-2009 30.875 5.785 22.615 52.295 6.65 27.49 49.66 37.87 8.085 73.56 47.005 14.14 50.89 54.435 14.26 3.91 29.86 18.845 23.37 54.015 1.13831 0.687497 0.659762 133.963 
8-5-2009 31.72 5.78 23.275 52.81 6.67 26.005 49.515 38.04 8.155 75.375 47.85 14.53 51.69 55.1 14.345 4.09 29.88 19.125 23.38 53.515 1.13897 0.690427 0.659211 133.741 
7-5-2009 31.96 5.625 22.575 52.865 6.7 26.285 49.65 38.295 8.305 74.745 46.375 13.335 51.405 54.27 14.08 3.955 30.03 18.84 23.37 52.785 1.14158 0.695018 0.658829 133.223 
6-5-2009 31.555 5.65 22.19 51.625 6.61 25.62 49.745 38.445 8.305 74.75 45.675 14.2 50.38 54.165 13.555 3.715 30.55 19.015 23.655 51.685 1.14467 0.698452 0.659059 133.223 
5-5-2009 30.715 5.65 22.15 50.165 6.595 23.44 49.535 37.645 8.385 71.75 44.695 14.73 50.25 53.925 13.245 3.365 30.855 19.025 24.175 51.35 1.14521 0.700025 0.659972 132.569 
4-5-2009 31.32 5.67 22.145 49.035 6.62 22.255 49.52 38.195 8.515 71.75 44.65 14.33 50.36 53.25 12.99 3.145 31.02 18.9 24.885 51.255 1.141 0.701343 0.660337 131.866 
1-5-2009 31.23 5.435 21.725 48.465 6.54 19.865 49.36 37.9 8.515 71.75 43.465 13.13 49.15 52.13 12.675 3.05 30.38 18.44 25.515 51.145 1.13713 0.701445 0.659713 132.33 
30-4-2009 30.65 5.44 21.7 48.08 6.39 20.93 50.26 38.215 8.445 71.4 42.85 12.295 49.24 51.98 12.665 3.165 30.38 18.82 25.535 51.95 1.13569 0.69907 0.659475 133.086 
29-4-2009 32.455 5.345 21.475 47.29 6.47 20.02 50.69 37.705 8.37 71.4 43.06 10.905 50.395 50.605 12.34 3.075 30.7 19.23 25.47 52.52 1.1365 0.69916 0.659674 133.298 
28-4-2009 32.935 5.155 21.315 45.675 6.335 19.7 49.49 37 8.265 71.4 42.525 9.635 49.715 50.845 12.03 2.915 30.67 19.085 25.565 53.195 1.13733 0.699884 0.658715 133.801 
27-4-2009 33.78 5.165 21.33 45.97 6.445 20.745 48.835 36.635 8.175 71.625 42.07 9.93 49.74 51.17 12.1 3.095 30.575 19.22 25.85 53.895 1.13846 0.700817 0.657393 133.999 
24-4-2009 34.025 5.195 21.305 46.315 6.45 21.01 48.425 37.025 8.165 72 42.155 9.545 49.455 51.24 12.15 3.175 30.91 19.285 25.735 54.395 1.14247 0.699822 0.658466 134.576 
23-4-2009 33.67 4.985 21.125 45.775 6.32 19.44 47.98 36.39 8.28 72 41.095 9.335 49.295 50.91 11.88 3.19 30.825 18.85 25.35 54.475 1.14741 0.698786 0.658947 135.093 
22-4-2009 33.59 4.97 21.235 45.915 6.375 19.355 49.04 35.515 8.34 72 39.46 9.165 50.25 51.63 12 3.215 31.235 18.61 25.405 53.64 1.15126 0.698188 0.659019 135.453 
21-4-2009 32.95 4.915 20.755 46.465 6.2 17.475 49.525 35.45 8.39 73.65 39.26 9.03 50.585 52.44 11.37 2.945 30.78 18.715 25.37 53.84 1.15545 0.69978 0.65943 134.783 
20-4-2009 33.615 4.925 21.555 45.705 6.38 18.115 50.555 35.82 8.26 73.65 39.22 9.25 51.295 52.915 11.685 3.115 31.33 18.365 24.56 53.93 1.1625 0.703991 0.659081 133.858 
17-4-2009 34.175 5.09 21.915 47.03 6.53 19.935 52.085 36.835 8.075 73.65 40.035 9.71 51.39 52.81 12.24 3.855 32.055 18.85 24.545 53.655 1.16518 0.707248 0.658461 133.608 
16-4-2009 34.295 5.08 21.94 47.565 6.65 19.32 51.7 37.125 8.005 73.65 39.73 8.82 49.925 51.935 12.07 4.085 31.575 19.22 24.86 53.155 1.16314 0.70862 0.657807 133.67 
15-4-2009 35.335 5.125 21.725 47.28 6.64 18.615 51.17 36.9 8.015 73.65 38.975 8.45 48.255 51.715 11.545 3.745 31.46 19.245 24.895 52.735 1.16222 0.706836 0.657104 133.935 
14-4-2009 34.655 5.185 21.835 46.045 6.56 18.79 50.81 36.845 8.06 73.65 39.22 8.685 47.505 51.835 11.96 4.165 31.22 19.385 25.415 52.685 1.16349 0.703211 0.655543 135.545 
13-4-2009 34.025 5.125 21.7 46.015 6.345 19.23 54.12 37.245 7.965 73.65 39.74 9.1 48.49 51.28 11.835 3.46 31.74 18.665 25.325 53.6 1.16227 0.703234 0.65366 136.331 
9-4-2009 33.77 5.1 21.765 45.525 6.235 18.685 52.475 36.725 7.98 67.55 39.535 8.59 48.83 51.58 11.36 2.985 32.015 19.46 25.25 53.56 1.16417 0.706287 0.653406 136.082 
8-4-2009 33.8 4.995 21.265 46.05 6.21 14.79 52.19 37.2 8.005 68.29 39.135 7.71 48.44 51.535 10.59 2.755 31.725 19.01 24.745 53.585 1.16759 0.706245 0.652145 137.103 
7-4-2009 33.765 4.81 21.11 47.03 6.35 14.955 52.335 37.49 7.975 65.4 39.56 7.97 48.975 51.64 10.74 2.75 31.88 18.865 24.38 53.03 1.17329 0.705225 0.65177 138.088 
6-4-2009 33.695 4.855 21.22 46.79 6.39 15.34 52.645 37.155 8.045 65.75 40.43 8.865 49.44 52.105 10.945 2.735 32.745 18.52 24.705 53 1.176 0.701323 0.652776 137.931 
3-4-2009 33.18 4.84 20.575 46.935 6.7 15.635 52.81 37.49 8.055 65.75 41.005 9.075 49.235 52.525 10.85 2.745 32.63 19.055 24.945 54.1 1.17652 0.694816 0.653986 137.049 
2-4-2009 33.575 4.915 20.355 47.1 6.48 15.58 53.02 38.685 8.15 65.75 41.62 8.215 49.505 53.395 10.785 2.835 32.27 19.51 25.555 54.44 1.17739 0.694336 0.654408 136.996 
1-4-2009 32.65 4.685 19.855 45.155 6.565 14.295 51.715 37.725 8.195 65.75 39.845 7.26 47.385 52.54 10.03 2.59 30.62 19.68 25.995 54.995 1.17596 0.696051 0.654955 136.58 
31-3-2009 31.95 4.755 20.02 44.785 6.555 14.25 51.99 37.68 8.29 67.7 40.33 7.035 47.39 52.955 10.195 2.505 30.5 19.14 25.81 54.765 1.17412 0.699828 0.655854 135.556 
30-3-2009 31.93 4.73 19.495 43.415 6.59 14.245 51.95 36.395 8.115 67.7 39.295 6.625 47.335 52.91 10.475 2.34 30.05 19.54 25.29 54.81 1.17141 0.704961 0.655543 134.573 
27-3-2009 32.005 4.9 20.145 44.02 6.46 15.97 52.61 37.3 8.08 67.7 40.98 7.59 48.58 52.92 10.84 2.635 30.45 19.6 25.2 55.385 1.16668 0.710187 0.654606 133.83 
26-3-2009 32.28 5.01 19.935 44.19 6.475 16.185 52.6 38.455 8.205 67.75 41.785 7.61 48.165 52.975 10.825 2.92 30.005 20.025 25.17 55.545 1.16045 0.706239 0.656041 134.128 
25-3-2009 33.225 5.03 20.035 44.13 6.5 16.03 52.23 38.31 8.24 64.75 41.46 7.145 47.9 52.64 10.59 2.915 30.075 19.785 24.775 55.805 1.15782 0.702824 0.656337 135.01 
24-3-2009 32.875 5.015 19.69 45.135 6.485 16.48 51.54 38.105 8.185 66.65 41.425 7.405 47.55 52.955 10.48 2.995 30.815 18.74 24.805 56.15 1.15668 0.703132 0.656543 135.037 
